entity,author,added,deleted
src/modules/bids-deprecated/app/bidding-block-actions/BiddingBlockActions.spec.ts,Alexey Ivanov,336,0
src/modules/bids-deprecated/app/bidding-block-actions/BiddingBlockActions.vue,Alexey Ivanov,162,0
src/modules/bids-deprecated/app/bidding-block-actions/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/app/bidding-block/BiddingBlock.spec.ts,Dmytro Filipenko,1,0
src/modules/bids-deprecated/app/bidding-block/BiddingBlock.spec.ts,Sanja Mitrovic,17,19
src/modules/bids-deprecated/app/bidding-block/BiddingBlock.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/app/bidding-block/BiddingBlock.spec.ts,Alexey Ivanov,582,0
src/modules/bids-deprecated/app/bidding-block/BiddingBlock.vue,Murali Mariappan,5,0
src/modules/bids-deprecated/app/bidding-block/BiddingBlock.vue,Sanja Mitrovic,2,2
src/modules/bids-deprecated/app/bidding-block/BiddingBlock.vue,Alexey Ivanov,364,0
src/modules/bids-deprecated/app/bidding-block/accepted-state/AcceptedState.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/app/bidding-block/accepted-state/AcceptedState.spec.ts,Alexey Ivanov,74,0
src/modules/bids-deprecated/app/bidding-block/accepted-state/AcceptedState.vue,Alexey Ivanov,96,0
src/modules/bids-deprecated/app/bidding-block/accepted-state/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/app/bidding-block/awaiting-matching-confirmation-state/AwaitingMatchingConfirmationState.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/app/bidding-block/awaiting-matching-confirmation-state/AwaitingMatchingConfirmationState.spec.ts,Alexey Ivanov,74,0
src/modules/bids-deprecated/app/bidding-block/awaiting-matching-confirmation-state/AwaitingMatchingConfirmationState.vue,Alexey Ivanov,110,0
src/modules/bids-deprecated/app/bidding-block/awaiting-matching-confirmation-state/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/app/bidding-block/bid-form/BidForm.spec.ts,Murali Mariappan,6,6
src/modules/bids-deprecated/app/bidding-block/bid-form/BidForm.spec.ts,Sanja Mitrovic,143,48
src/modules/bids-deprecated/app/bidding-block/bid-form/BidForm.spec.ts,Alexey Ivanov,1038,0
src/modules/bids-deprecated/app/bidding-block/bid-form/BidForm.vue,Murali Mariappan,23,14
src/modules/bids-deprecated/app/bidding-block/bid-form/BidForm.vue,Sanja Mitrovic,4,8
src/modules/bids-deprecated/app/bidding-block/bid-form/BidForm.vue,Alexey Ivanov,546,0
src/modules/bids-deprecated/app/bidding-block/bid-form/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/app/bidding-block/bid-form/useBidForm.spec.ts,Murali Mariappan,1,2
src/modules/bids-deprecated/app/bidding-block/bid-form/useBidForm.spec.ts,Alexey Ivanov,592,0
src/modules/bids-deprecated/app/bidding-block/bid-form/useBidForm.ts,Alexey Ivanov,166,0
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/BiddingStatuses.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/BiddingStatuses.spec.ts,Alexey Ivanov,364,0
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/BiddingStatuses.vue,Alexey Ivanov,182,0
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/bid-status/BidStatus.vue,Alexey Ivanov,170,0
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/bid-status/BiddingStatus.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/bid-status/BiddingStatus.spec.ts,Alexey Ivanov,164,0
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/bid-status/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/useBiddingStatus.spec.ts,Sanja Mitrovic,2,8
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/useBiddingStatus.spec.ts,Alexey Ivanov,266,0
src/modules/bids-deprecated/app/bidding-block/bidding-statuses/useBiddingStatus.ts,Alexey Ivanov,76,0
src/modules/bids-deprecated/app/bidding-block/cancel-bid-dialog/CancelBidDialog.spec.ts,Murali Mariappan,78,0
src/modules/bids-deprecated/app/bidding-block/cancel-bid-dialog/CancelBidDialog.vue,Murali Mariappan,10,3
src/modules/bids-deprecated/app/bidding-block/cancel-bid-dialog/CancelBidDialog.vue,Dmytro Filipenko,7,12
src/modules/bids-deprecated/app/bidding-block/cancel-bid-dialog/CancelBidDialog.vue,Alexey Ivanov,576,0
src/modules/bids-deprecated/app/bidding-block/confirm-bid-dialog/ConfirmBidDialog.vue,Alexey Ivanov,136,0
src/modules/bids-deprecated/app/bidding-block/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/app/bidding-block/useBidInAcceptedState.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/app/bidding-block/useBidInAcceptedState.spec.ts,Alexey Ivanov,136,0
src/modules/bids-deprecated/app/bidding-block/useBidInAcceptedState.ts,Alexey Ivanov,46,0
src/modules/bids-deprecated/app/bidding-block/useBidInAwaitingMatchingConfirmationState.spec.ts,Alexey Ivanov,152,0
src/modules/bids-deprecated/app/bidding-block/useBidInAwaitingMatchingConfirmationState.ts,Alexey Ivanov,82,0
src/modules/bids-deprecated/app/bidding-block/useBiddingBlock.spec.ts,Dmytro Filipenko,87,12
src/modules/bids-deprecated/app/bidding-block/useBiddingBlock.spec.ts,Sanja Mitrovic,34,18
src/modules/bids-deprecated/app/bidding-block/useBiddingBlock.spec.ts,Alexey Ivanov,626,0
src/modules/bids-deprecated/app/bidding-block/useBiddingBlock.ts,Murali Mariappan,4,4
src/modules/bids-deprecated/app/bidding-block/useBiddingBlock.ts,Dmytro Filipenko,29,4
src/modules/bids-deprecated/app/bidding-block/useBiddingBlock.ts,Sanja Mitrovic,4,2
src/modules/bids-deprecated/app/bidding-block/useBiddingBlock.ts,Alexey Ivanov,278,0
src/modules/bids-deprecated/app/bidding-block/useCancelBidDialog.spec.ts,Alexey Ivanov,140,0
src/modules/bids-deprecated/app/bidding-block/useCancelBidDialog.ts,Alexey Ivanov,64,0
src/modules/bids-deprecated/app/index.ts,Alexey Ivanov,4,0
src/modules/bids-deprecated/base/helpers.spec.ts,Alexey Ivanov,910,0
src/modules/bids-deprecated/base/helpers.ts,Alexey Ivanov,254,0
src/modules/bids-deprecated/composition/index.ts,Alexey Ivanov,8,0
src/modules/bids-deprecated/composition/mocks/useBidActions.ts,Murali Mariappan,4,0
src/modules/bids-deprecated/composition/mocks/useBidActions.ts,Sanja Mitrovic,15,0
src/modules/bids-deprecated/composition/useAvailableBidActions.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/composition/useAvailableBidActions.spec.ts,Sanja Mitrovic,47,0
src/modules/bids-deprecated/composition/useAvailableBidActions.spec.ts,Alexey Ivanov,350,0
src/modules/bids-deprecated/composition/useAvailableBidActions.ts,Murali Mariappan,2,0
src/modules/bids-deprecated/composition/useAvailableBidActions.ts,Sanja Mitrovic,20,2
src/modules/bids-deprecated/composition/useAvailableBidActions.ts,Alexey Ivanov,106,0
src/modules/bids-deprecated/composition/useBidActions.spec.ts,Sanja Mitrovic,31,44
src/modules/bids-deprecated/composition/useBidActions.spec.ts,Alexey Ivanov,274,0
src/modules/bids-deprecated/composition/useBidActions.ts,Sanja Mitrovic,9,6
src/modules/bids-deprecated/composition/useBidActions.ts,Alexey Ivanov,74,0
src/modules/bids-deprecated/composition/useBids.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/composition/useBids.spec.ts,Alexey Ivanov,124,0
src/modules/bids-deprecated/composition/useBids.ts,Alexey Ivanov,40,0
src/modules/bids-deprecated/composition/useLowestBidPrice.spec.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/composition/useLowestBidPrice.spec.ts,Alexey Ivanov,80,0
src/modules/bids-deprecated/composition/useLowestBidPrice.ts,Alexey Ivanov,32,0
src/modules/bids-deprecated/events/BidEventConsumer.spec.ts,Sanja Mitrovic,36,43
src/modules/bids-deprecated/events/BidEventConsumer.spec.ts,Murali Mariappan,12,4
src/modules/bids-deprecated/events/BidEventConsumer.spec.ts,Alexey Ivanov,627,1
src/modules/bids-deprecated/events/BidEventConsumer.ts,Sanja Mitrovic,43,10
src/modules/bids-deprecated/events/BidEventConsumer.ts,Alexey Ivanov,291,1
src/modules/bids-deprecated/events/BidEventKeys.ts,Alexey Ivanov,20,0
src/modules/bids-deprecated/events/BidEvents.ts,Sanja Mitrovic,28,4
src/modules/bids-deprecated/events/BidEvents.ts,Alexey Ivanov,376,0
src/modules/bids-deprecated/events/BidRepository.ts,Alexey Ivanov,58,0
src/modules/bids-deprecated/events/index.ts,Alexey Ivanov,8,0
src/modules/bids-deprecated/events/mocks/BidRepository.ts,Alexey Ivanov,16,0
src/modules/bids-deprecated/events/mocks/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/featureFlags.ts,Alexey Ivanov,0,0
src/modules/bids-deprecated/models/Bid.ts,Yashwanth Harikrishnan,0,3
src/modules/bids-deprecated/models/Bid.ts,Murali Mariappan,19,5
src/modules/bids-deprecated/models/Bid.ts,Alexey Ivanov,488,0
src/modules/bids-deprecated/models/BidActions.ts,Yashwanth Harikrishnan,9,0
src/modules/bids-deprecated/models/BidActions.ts,Murali Mariappan,2,0
src/modules/bids-deprecated/models/BidActions.ts,Sanja Mitrovic,3,0
src/modules/bids-deprecated/models/BidActions.ts,Alexey Ivanov,108,0
src/modules/bids-deprecated/models/BidCondition.spec.ts,Alexey Ivanov,254,0
src/modules/bids-deprecated/models/BidCondition.ts,Alexey Ivanov,266,0
src/modules/bids-deprecated/models/index.ts,Alexey Ivanov,6,0
src/modules/bids-deprecated/models/mocks/Bid.ts,Murali Mariappan,61,13
src/modules/bids-deprecated/models/mocks/Bid.ts,Alexey Ivanov,338,0
src/modules/bids-deprecated/models/mocks/BidActions.ts,Yashwanth Harikrishnan,0,27
src/modules/bids-deprecated/models/mocks/BidActions.ts,Sanja Mitrovic,2,0
src/modules/bids-deprecated/models/mocks/BidActions.ts,Alexey Ivanov,138,0
src/modules/bids-deprecated/models/mocks/ResponseWrapper.ts,Alexey Ivanov,62,0
src/modules/bids-deprecated/models/mocks/index.ts,Alexey Ivanov,6,0
src/modules/bids-deprecated/services/BiddingClient.spec.ts,Murali Mariappan,113,53
src/modules/bids-deprecated/services/BiddingClient.spec.ts,Sanja Mitrovic,20,146
src/modules/bids-deprecated/services/BiddingClient.spec.ts,Dmytro Filipenko,214,100
src/modules/bids-deprecated/services/BiddingClient.spec.ts,Alexey Ivanov,247,1
src/modules/bids-deprecated/services/BiddingClient.ts,Murali Mariappan,52,32
src/modules/bids-deprecated/services/BiddingClient.ts,Sanja Mitrovic,12,20
src/modules/bids-deprecated/services/BiddingClient.ts,Dmytro Filipenko,28,17
src/modules/bids-deprecated/services/BiddingClient.ts,Alexey Ivanov,159,1
src/modules/bids-deprecated/services/BiddingLegacyOrderService.spec.ts,Murali Mariappan,226,20
src/modules/bids-deprecated/services/BiddingLegacyOrderService.ts,Murali Mariappan,83,6
src/modules/bids-deprecated/services/BiddingOrderService.spec.ts,Murali Mariappan,0,274
src/modules/bids-deprecated/services/BiddingOrderService.spec.ts,Sanja Mitrovic,6,21
src/modules/bids-deprecated/services/BiddingOrderService.spec.ts,Dmytro Filipenko,66,35
src/modules/bids-deprecated/services/BiddingOrderService.spec.ts,Alexey Ivanov,578,0
src/modules/bids-deprecated/services/BiddingOrderService.ts,Yashwanth Harikrishnan,104,104
src/modules/bids-deprecated/services/BiddingOrderService.ts,Murali Mariappan,0,102
src/modules/bids-deprecated/services/BiddingOrderService.ts,Dmytro Filipenko,7,6
src/modules/bids-deprecated/services/BiddingOrderService.ts,Alexey Ivanov,204,0
src/modules/bids-deprecated/services/IBiddingService.ts,Murali Mariappan,0,10
src/modules/bids-deprecated/services/IBiddingService.ts,Alexey Ivanov,20,0
src/modules/bids-deprecated/services/errors/BiddingServiceErrors.spec.ts,Alexey Ivanov,98,0
src/modules/bids-deprecated/services/errors/BiddingServiceErrors.ts,Murali Mariappan,1,1
src/modules/bids-deprecated/services/errors/BiddingServiceErrors.ts,Sanja Mitrovic,11,0
src/modules/bids-deprecated/services/errors/BiddingServiceErrors.ts,Alexey Ivanov,410,0
src/modules/bids-deprecated/services/errors/index.ts,Alexey Ivanov,2,0
src/modules/bids-deprecated/services/index.ts,Murali Mariappan,1,2
src/modules/bids-deprecated/services/index.ts,Alexey Ivanov,4,0
src/modules/bids-deprecated/services/mocks/BiddingClient-mock.ts,Murali Mariappan,10,6
src/modules/bids-deprecated/services/mocks/BiddingClient-mock.ts,Alexey Ivanov,24,0
src/modules/bids-deprecated/services/mocks/BiddingService-mock.ts,Murali Mariappan,2,2
src/modules/bids-deprecated/services/mocks/BiddingService-mock.ts,Alexey Ivanov,16,0
src/modules/bids-deprecated/services/mocks/index.ts,Alexey Ivanov,4,0
src/modules/bids-deprecated/store/actions.spec.ts,Murali Mariappan,13,13
src/modules/bids-deprecated/store/actions.spec.ts,Dmytro Filipenko,3,3
src/modules/bids-deprecated/store/actions.spec.ts,Alexey Ivanov,200,0
src/modules/bids-deprecated/store/actions.ts,Murali Mariappan,13,13
src/modules/bids-deprecated/store/actions.ts,Dmytro Filipenko,19,13
src/modules/bids-deprecated/store/actions.ts,Alexey Ivanov,184,0
src/modules/bids-deprecated/store/getters.spec.ts,Alexey Ivanov,704,0
src/modules/bids-deprecated/store/getters.ts,Alexey Ivanov,456,0
src/modules/bids-deprecated/store/index.ts,Alexey Ivanov,110,0
src/modules/bids-deprecated/store/mocks/getters.ts,Alexey Ivanov,44,0
src/modules/bids-deprecated/store/mocks/index.ts,Alexey Ivanov,6,0
src/modules/bids-deprecated/store/mocks/state.ts,Alexey Ivanov,14,0
src/modules/bids-deprecated/store/mocks/store.ts,Alexey Ivanov,44,0
src/modules/bids-deprecated/store/mutations.spec.ts,Alexey Ivanov,56,0
src/modules/bids-deprecated/store/mutations.ts,Alexey Ivanov,82,0
src/modules/bids/app/CancelBid.spec.ts,Sanja Mitrovic,182,194
src/modules/bids/app/CancelBid.spec.ts,Dmytro Fokin,9,2
src/modules/bids/app/CancelBid.spec.ts,Sergei Zaliubovskii,5,0
src/modules/bids/app/ChangeBid.spec.ts,Sanja Mitrovic,159,162
src/modules/bids/app/ChangeBid.spec.ts,Dmytro Fokin,0,2
src/modules/bids/app/ChangeBid.spec.ts,Sergei Zaliubovskii,15,10
src/modules/bids/app/OrderBid.spec.ts,Sanja Mitrovic,464,476
src/modules/bids/app/OrderBid.spec.ts,Dmytro Fokin,9,2
src/modules/bids/app/OrderBid.spec.ts,Sergei Zaliubovskii,48,43
src/modules/bids/app/OrderBid.vue,Sanja Mitrovic,758,761
src/modules/bids/app/OrderBid.vue,Yashwanth Harikrishnan,13,16
src/modules/bids/app/OrderBid.vue,Sergei Zaliubovskii,65,59
src/modules/bids/app/OrderBidBlock.spec.ts,Sanja Mitrovic,125,129
src/modules/bids/app/OrderBidBlock.spec.ts,Yashwanth Harikrishnan,5,6
src/modules/bids/app/OrderBidBlock.spec.ts,Sergei Zaliubovskii,17,12
src/modules/bids/app/OrderBidBlock.vue,Sanja Mitrovic,100,104
src/modules/bids/app/OrderBidBlock.vue,Yashwanth Harikrishnan,8,4
src/modules/bids/app/OrderBidBlock.vue,Sergei Zaliubovskii,7,7
src/modules/bids/app/PlaceBid.spec.ts,Sanja Mitrovic,171,186
src/modules/bids/app/PlaceBid.spec.ts,Yashwanth Harikrishnan,3,0
src/modules/bids/app/PlaceBid.spec.ts,Dmytro Fokin,9,2
src/modules/bids/app/PlaceBid.spec.ts,Sergei Zaliubovskii,22,17
src/modules/bids/app/accept-now/AcceptNow.spec.ts,Sergei Zaliubovskii,7,134
src/modules/bids/app/accept-now/AcceptNow.spec.ts,Dmytro Fokin,9,2
src/modules/bids/app/accept-now/AcceptNow.spec.ts,Sanja Mitrovic,120,0
src/modules/bids/app/accept-now/AcceptNow.vue,Sergei Zaliubovskii,28,189
src/modules/bids/app/accept-now/AcceptNow.vue,Dmytro Fokin,3,2
src/modules/bids/app/accept-now/AcceptNow.vue,Sanja Mitrovic,169,10
src/modules/bids/app/accept-now/AcceptNow.vue,Yashwanth Harikrishnan,2,1
src/modules/bids/app/bid-details/CancelBid.spec.ts,Sergei Zaliubovskii,0,214
src/modules/bids/app/bid-details/CancelBid.spec.ts,Yashwanth Harikrishnan,31,15
src/modules/bids/app/bid-details/CancelBid.spec.ts,Sanja Mitrovic,207,9
src/modules/bids/app/bid-details/CancelBid.spec.ts,Pablo Felipe Leonhart,2,2
src/modules/bids/app/bid-details/ChangeBid.spec.ts,Sergei Zaliubovskii,0,142
src/modules/bids/app/bid-details/ChangeBid.spec.ts,Pablo Felipe Leonhart,3,3
src/modules/bids/app/bid-details/ChangeBid.spec.ts,Sanja Mitrovic,175,41
src/modules/bids/app/bid-details/ChangeBid.spec.ts,Yashwanth Harikrishnan,13,5
src/modules/bids/app/bid-details/OrderBid.spec.ts,Sergei Zaliubovskii,6,483
src/modules/bids/app/bid-details/OrderBid.spec.ts,Sanja Mitrovic,469,35
src/modules/bids/app/bid-details/OrderBid.spec.ts,Yashwanth Harikrishnan,50,7
src/modules/bids/app/bid-details/OrderBid.spec.ts,Pablo Felipe Leonhart,1,1
src/modules/bids/app/bid-details/OrderBid.vue,Sergei Zaliubovskii,3,494
src/modules/bids/app/bid-details/OrderBid.vue,Sanja Mitrovic,565,40
src/modules/bids/app/bid-details/OrderBid.vue,Pablo Felipe Leonhart,4,4
src/modules/bids/app/bid-details/OrderBid.vue,Yashwanth Harikrishnan,35,69
src/modules/bids/app/bid-details/OrderBidBlock.spec.ts,Sergei Zaliubovskii,0,129
src/modules/bids/app/bid-details/OrderBidBlock.spec.ts,Sanja Mitrovic,129,0
src/modules/bids/app/bid-details/OrderBidBlock.vue,Sergei Zaliubovskii,0,101
src/modules/bids/app/bid-details/OrderBidBlock.vue,Yashwanth Harikrishnan,2,5
src/modules/bids/app/bid-details/OrderBidBlock.vue,Sanja Mitrovic,104,0
src/modules/bids/app/bid-details/PlaceBid.spec.ts,Sergei Zaliubovskii,0,189
src/modules/bids/app/bid-details/PlaceBid.spec.ts,Pablo Felipe Leonhart,3,3
src/modules/bids/app/bid-details/PlaceBid.spec.ts,Sanja Mitrovic,206,18
src/modules/bids/app/bid-details/PlaceBid.spec.ts,Yashwanth Harikrishnan,2,1
src/modules/bids/app/bid-details/bid-input/BidInputWithCondition.spec.ts,Sergei Zaliubovskii,0,62
src/modules/bids/app/bid-details/bid-input/BidInputWithCondition.spec.ts,Pablo Felipe Leonhart,1,1
src/modules/bids/app/bid-details/bid-input/BidInputWithCondition.spec.ts,Sanja Mitrovic,62,0
